dataTime,locType,longitude,latitude,heading,accuracy,speed,distance,isBackForeground,stepType,altitude
1691981500,1,113.048972,22.631847,0.000000,45.752000,-1.000000,107.409862,1,0,0.000000
1691981514,1,113.049171,22.634258,0.000000,68.463699,-1.000000,267.745722,1,0,0.000000
1691981534,1,113.048651,22.633127,0.000000,52.331138,-1.000000,136.187166,1,0,0.000000
1691981541,1,113.048706,22.631850,0.000000,45.752000,-1.000000,141.485552,1,0,0.000000
1691981561,1,113.048643,22.629793,0.000000,40.000000,-1.000000,227.916483,1,0,0.000000
1691981567,1,113.048479,22.628773,0.000000,52.331138,-1.000000,114.232132,1,0,0.000000
1691981582,1,113.048604,22.627636,0.000000,52.331138,-1.000000,126.552954,1,0,0.000000
1691981881,1,113.048195,22.626588,0.000000,53.157440,-1.000000,123.325671,1,0,0.000000
1691981896,1,113.047985,22.624958,0.000000,40.000000,-1.000000,181.850741,1,0,0.000000
1691981905,1,113.048263,22.623877,0.000000,40.000000,-1.000000,123.084115,1,0,0.000000
1691981915,1,113.047206,22.623727,0.000000,37.632725,11.904251,109.965825,1,0,0.000000
1691981922,1,113.046228,22.623503,0.000000,12.595079,13.461817,103.573661,1,0,0.000000
1691981929,1,113.045477,22.622916,0.000000,8.969928,14.690259,100.909726,1,0,0.000000
1691981935,1,113.044717,22.622334,0.000000,6.515325,16.353486,101.280001,1,0,0.000000
1691981942,1,113.043973,22.621732,0.000000,5.367575,13.476942,101.516058,1,0,0.000000
1691982042,1,113.043437,22.620969,0.000000,40.000212,-1.000000,100.883832,1,0,0.000000
1691982219,1,113.042402,22.620270,0.000000,40.000000,-1.000000,131.571310,1,0,0.000000
1691982246,1,113.041116,22.619869,0.000000,92.903998,-1.000000,139.456809,1,0,0.000000
1691982252,1,113.038206,22.619126,0.000000,68.463699,-1.000000,310.300784,1,0,0.000000
1691982253,1,113.039843,22.619613,0.000000,71.681424,-1.000000,176.754472,1,0,0.000000
1691982260,1,113.037806,22.619075,0.000000,78.308779,-1.000000,217.783859,1,0,0.000000
1691982305,1,113.036900,22.618737,0.000000,89.569581,-1.000000,100.341057,1,0,0.000000
1691982356,1,113.035829,22.618515,0.000000,45.752000,-1.000000,112.788984,1,0,0.000000
1691982376,1,113.035005,22.618015,0.000000,40.000000,-1.000000,101.199144,1,0,0.000000
1691982415,1,113.033773,22.617317,0.000000,88.597284,-1.000000,148.380643,1,0,0.000000
1691982422,1,113.032750,22.617144,0.000000,50.899607,-1.000000,106.911432,1,0,0.000000
1691982449,1,113.032330,22.616109,0.000000,45.752000,-1.000000,122.496903,1,0,0.000000
1691982540,1,113.032380,22.617130,0.000000,51.505823,-1.000000,113.161222,1,0,0.000000
1691982560,1,113.034771,22.618034,0.000000,59.856355,-1.000000,265.453057,1,0,0.000000
1691982586,1,113.035705,22.618540,0.000000,42.329549,-1.000000,111.215306,1,0,0.000000
1691982606,1,113.037149,22.618674,0.000000,73.474078,-1.000000,149.137779,1,0,0.000000
1691982655,1,113.038862,22.619330,0.000000,54.807333,6.423086,190.564549,1,0,0.000000
1691982673,1,113.041253,22.619940,0.000000,40.000000,-1.000000,254.883875,1,0,0.000000
1691982699,1,113.042459,22.620299,0.000000,40.000000,-1.000000,130.174997,1,0,0.000000
1691982725,1,113.043407,22.620596,0.000000,40.000000,-1.000000,102.871032,1,0,0.000000
1691982751,1,113.044260,22.621425,0.000000,40.000000,-1.000000,126.946727,1,0,0.000000
1691982803,1,113.043631,22.620625,0.000000,78.308779,-1.000000,109.633596,1,0,0.000000
1691982816,1,113.042568,22.620498,0.000000,52.331138,-1.000000,110.174136,1,0,0.000000
1691982836,1,113.041665,22.619953,0.000000,40.000000,-1.000000,110.732318,1,0,0.000000
1691982857,1,113.039576,22.619650,0.000000,68.318995,-1.000000,217.311461,1,0,0.000000
1691982865,1,113.038328,22.619272,0.000000,65.201766,-1.000000,134.991195,1,0,0.000000
1691982891,1,113.037152,22.618731,0.000000,90.597941,-1.000000,134.904743,1,0,0.000000
1691982943,1,113.034646,22.617869,0.000000,54.591257,-1.000000,274.779118,1,0,0.000000
1691982962,1,113.033484,22.616662,0.000000,90.547233,-1.000000,179.226279,1,0,0.000000
1691982969,1,113.032344,22.617157,0.000000,78.308779,-1.000000,129.443465,1,0,0.000000
1691983024,1,113.032468,22.615771,0.000000,40.000000,-1.000000,154.052986,1,0,0.000000
1691983108,1,113.032249,22.616800,0.000000,45.752000,-1.000000,116.201426,1,0,0.000000
1691983128,1,113.033306,22.617251,0.000000,78.308779,-1.000000,119.662249,1,0,0.000000
1691983147,1,113.034860,22.618407,0.000000,42.650782,-1.000000,204.671131,1,0,0.000000
1691983167,1,113.035847,22.618557,0.000000,40.000000,-1.000000,102.864276,1,0,0.000000
1691983187,1,113.036803,22.618751,0.000000,47.760731,-1.000000,100.563108,1,0,0.000000
1691983201,1,113.037803,22.619082,0.000000,45.752000,-1.000000,109.137001,1,0,0.000000
1691983220,1,113.038842,22.619461,0.000000,84.324339,-1.000000,114.817233,1,0,0.000000
1691983226,1,113.040677,22.619859,0.000000,89.569581,-1.000000,193.649196,1,0,0.000000
1691983242,1,113.041638,22.620008,0.000000,40.000000,-1.000000,100.239869,1,0,0.000000
1691983281,1,113.042936,22.620648,0.000000,40.000000,-1.000000,151.118115,1,0,0.000000
1691983294,1,113.043781,22.621337,0.000000,40.000000,-1.000000,115.551329,1,0,0.000000
1691983542,1,113.043208,22.620548,0.000000,40.000000,-1.000000,105.346142,1,0,0.000000
1691983562,1,113.042227,22.620091,0.000000,40.000000,-1.000000,112.797594,1,0,0.000000
1691983603,1,113.037206,22.619145,0.000000,102.449687,-1.000000,526.746689,1,0,0.000000
1691983636,1,113.036269,22.618685,0.000000,45.752000,-1.000000,108.963714,1,0,0.000000
1691983649,1,113.035231,22.618341,0.000000,45.752000,-1.000000,113.364370,1,0,0.000000
1691983662,1,113.034259,22.617584,0.000000,70.732300,-1.000000,130.376660,1,0,0.000000
1691983681,1,113.033239,22.616931,0.000000,78.308779,-1.000000,127.366865,1,0,0.000000
1691983702,1,113.032225,22.617115,0.000000,52.330211,-1.000000,106.251587,1,0,0.000000
1691983722,1,113.032756,22.616230,0.000000,59.856355,-1.000000,112.140395,1,0,0.000000
1691983775,1,113.032269,22.617182,0.000000,68.463699,-1.000000,116.686910,1,0,0.000000
1691983782,1,113.033350,22.617239,0.000000,89.569581,-1.000000,111.335311,1,0,0.000000
1691983796,1,113.034567,22.618099,0.000000,40.000000,-1.000000,157.218055,1,0,0.000000
1691983816,1,113.035522,22.618392,0.000000,40.000000,-1.000000,103.445765,1,0,0.000000
1691983902,1,113.040398,22.619782,0.000000,40.000000,-1.000000,524.314859,1,0,0.000000
1691983924,1,113.041598,22.619871,0.000000,40.000000,-1.000000,123.813776,1,0,0.000000
1691983956,1,113.042545,22.620428,0.000000,40.000000,-1.000000,115.287941,1,0,0.000000
1691983976,1,113.043763,22.620926,0.000000,40.000000,-1.000000,136.761589,1,0,0.000000
1691984008,1,113.044235,22.621764,0.000000,40.000000,-1.000000,104.745338,1,0,0.000000
1691984040,1,113.043652,22.620675,0.000000,59.856355,-1.000000,134.685892,1,0,0.000000
1691984047,1,113.042636,22.620445,0.000000,45.752000,-1.000000,107.534152,1,0,0.000000
1691984067,1,113.041731,22.620046,0.000000,45.624283,-1.000000,102.933978,1,0,0.000000
