geoTime,latitude,longitude,altitude,course,horizontalAccuracy,verticalAccuracy,speed,status,activity,network,appStatus,dayTime
1707817354000,22.46317955860096,112.7568102012832,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817349000,22.46281260957702,112.7557549538202,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817344000,22.462455616255156,112.75462964265118,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817340000,22.462212582459376,112.7536803441703,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817335000,22.46195450217763,112.75260396292573,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817330000,22.461709379840784,112.75154354231876,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817325000,22.461491199643866,112.75040604376524,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817320000,22.46131396532346,112.7492524879953,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817316000,22.461169711686704,112.74821694469392,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817312000,22.461053401168652,112.74713133143791,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817308000,22.46093906566137,112.74610070565087,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817304000,22.460855707465512,112.74511707081543,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817299000,22.460738220720327,112.74391324097081,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817295000,22.46065778814409,112.7429415305806,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817291000,22.460566314668636,112.74195677241407,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817287000,22.460474800791765,112.74096296916223,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817283000,22.460380255055462,112.73997613358038,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817279000,22.46029265602461,112.73896023498354,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817275000,22.460206046999737,112.7379863364427,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817271000,22.46010439988005,112.73700539420088,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817266000,22.459983570985166,112.73581820567262,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817261000,22.459873675999074,112.73460994304304,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817257000,22.459810918058658,112.73363788984304,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817253000,22.459798120493,112.7326597985065,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817248000,22.45978309084791,112.73145240370512,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817243000,22.45977402632022,112.73026097668506,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817238000,22.45977294651012,112.72910354294504,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817233000,22.45978384782452,112.72797209710313,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817227000,22.459823475491678,112.72661630845597,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817223000,22.459876486043637,112.72567403036909,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817218000,22.459952203119972,112.7244903836069,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817213000,22.460053873339106,112.72330468961415,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817209000,22.460149743189064,112.72232625837118,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817205000,22.460268511439725,112.72128770705557,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817201000,22.460416161717166,112.72018001673214,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817197000,22.460592724629723,112.71903222708991,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817193000,22.460786222089343,112.71786336483687,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817189000,22.460993678221953,112.71669245996439,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817185000,22.461201084677846,112.71551250043554,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817181000,22.461401457057065,112.71433450480845,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817177000,22.46160779167068,112.71315546979821,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817173000,22.46182307906046,112.7119683839731,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817169000,22.46199933310679,112.7107812591023,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817165000,22.46213155191703,112.70959209222434,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817161000,22.46220475683679,112.7084139076742,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817157000,22.46220797046077,112.70725973149672,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817153000,22.462165205816042,112.70613658167522,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817149000,22.462070448559093,112.7050334396732,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817145000,22.461942773682296,112.70399539791177,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817141000,22.461764145418357,112.70299741044545,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817137000,22.46155552092769,112.70201242738624,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817133000,22.461311834269527,112.70100036855928,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817129000,22.46098603186774,112.69992916452384,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817125000,22.460578166563277,112.69883087903327,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817121000,22.46013334418604,112.69776764392071,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817117000,22.459635589166652,112.69675148618286,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817113000,22.45911489445219,112.6957774001786,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817109000,22.45856128794694,112.69485941768359,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817105000,22.457997744503093,112.69398251078884,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817101000,22.457464276988357,112.69315369910252,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817096000,22.456831531174934,112.69217354540505,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817091000,22.4562087980544,112.69120640933069,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817087000,22.45567934528904,112.69039961887373,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817083000,22.455111745704947,112.68951565020225,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817079000,22.454479013981004,112.68856251775556,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817075000,22.453847235439444,112.68758833080761,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817071000,22.453223479181275,112.68663017219055,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817067000,22.45259970714964,112.6856669957018,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817063000,22.451953796580415,112.68463265317844,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817059000,22.451304039236376,112.68368249237253,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817055000,22.450653218982943,112.68270125753605,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817051000,22.449996376270708,112.68170999590903,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817047000,22.44933952284138,112.68071472206901,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817043000,22.44869364737994,112.67970942398853,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817039000,22.448094781000453,112.67871114302423,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817035000,22.447460064605856,112.67779103478726,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817031000,22.44680712773948,112.67675466410374,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817027000,22.446156248705,112.67574836204514,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817023000,22.44551637622335,112.67474506918967,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817019000,22.444891640362826,112.67381293937913,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817015000,22.444268880369403,112.67286678122979,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817011000,22.44366416440676,112.67194267720637,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817007000,22.443048443464317,112.67101356556256,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707817003000,22.442405658768347,112.67004737475528,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816999000,22.441804918432247,112.66910324158538,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816995000,22.441252222269117,112.66818116670578,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816991000,22.440734539409014,112.66726411198195,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816987000,22.440250913253227,112.66637512843309,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816983000,22.439774235885533,112.6654550851115,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816979000,22.439363536102388,112.66452102426977,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816975000,22.43894880482299,112.66356492528463,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816971000,22.438531083531224,112.66260883710416,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816967000,22.438148312136473,112.66162069427604,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816963000,22.43778943725697,112.6605694322085,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816959000,22.43743754573329,112.65950115072165,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816955000,22.437100612025418,112.65840082072512,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816951000,22.436799675804547,112.65729049196109,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816947000,22.43653775227191,112.65617818273766,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816943000,22.43629784718293,112.65506589729378,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816939000,22.436084964593945,112.65395564107713,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816935000,22.435884138435178,112.65286645194469,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816931000,22.43567331346062,112.65176426122903,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816927000,22.43546248091097,112.65064305986478,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816923000,22.43525564925004,112.6495068582842,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816919000,22.43504880018261,112.64834263398677,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816915000,22.43483696077253,112.64716541810307,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816911000,22.434627152674018,112.64598823723024,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816907000,22.434403393299824,112.64482110957931,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816903000,22.434180666992205,112.64365401866554,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816899000,22.433963006471735,112.64250900405362,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816895000,22.433750433577945,112.64140209192745,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816891000,22.433550963419567,112.64034630180653,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816887000,22.433363584274865,112.63933561980063,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816883000,22.433163223968727,112.63831695562332,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816879000,22.43296685904608,112.63727228346903,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816875000,22.432762516456588,112.6362196336841,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816871000,22.432555167435073,112.63513497206657,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816867000,22.43234780600513,112.63401029138092,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816863000,22.43213551616995,112.63291269240909,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816859000,22.431940334116913,112.63187722292739,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816855000,22.431750211974396,112.63086482319609,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816851000,22.43155105681525,112.62978937721948,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816847000,22.431350903400237,112.62867792807033,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816843000,22.431133734931915,112.62750745175632,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816839000,22.430915600981823,112.62632301126813,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816835000,22.430695523331572,112.62514563325504,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816831000,22.430467491982732,112.62396330417181,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816827000,22.430237510384483,112.62277902909125,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816823000,22.430000590108655,112.62160582174741,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816819000,22.429738731888047,112.62044368022599,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816815000,22.429436950012306,112.61931262068062,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816811000,22.42907923979859,112.61820863494314,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816807000,22.428671594882285,112.61712671614912,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816803000,22.428207009666664,112.61605985602739,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816799000,22.42768047697891,112.61499604415944,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816795000,22.42710400460818,112.61395329327968,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816791000,22.426486593573884,112.61294060701387,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816787000,22.425823246567855,112.61197198936615,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816783000,22.42511795945603,112.61105043670979,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816779000,22.42438572942511,112.61018694971953,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816775000,22.42362954271799,112.6093555100871,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816771000,22.422839402415683,112.60857712243353,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816767000,22.42203330322299,112.60785778456686,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816763000,22.421203237095526,112.60717948381425,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816759000,22.42033719625623,112.60650920501534,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816755000,22.419432178178106,112.60582994240563,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816751000,22.41852218011778,112.60513669776796,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816747000,22.41760320509698,112.60444647609046,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816743000,22.41668525202535,112.6037602779657,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816739000,22.41577531984077,112.60307310272536,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816735000,22.41487940792979,112.60239495214675,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816731000,22.413993515252198,112.60174082654378,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816727000,22.413096645772765,112.60105671913203,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816723000,22.41219079876919,112.60037463388328,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816719000,22.411279973726536,112.59969457090264,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816715000,22.41036017275449,112.59900553023878,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816711000,22.409440394433407,112.59831451288501,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816707000,22.408530637460814,112.5976235194943,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816703000,22.40761090376449,112.59693354872792,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816699000,22.4067001912291,112.59624460170164,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816695000,22.405787498440613,112.59556467599232,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816691000,22.404886828264114,112.5948787752349,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816687000,22.40398617918287,112.59419589682939,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816683000,22.403081555919695,112.59350504366387,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816679000,22.402185957302656,112.59280721703807,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816675000,22.40130039050418,112.59208842308065,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816671000,22.400424861106746,112.59134166696697,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816667000,22.3995773730307,112.5905609556631,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816663000,22.39875792398319,112.58975628815271,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816659000,22.39795352301892,112.58891967079649,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816655000,22.39716716874621,112.58805810368628,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816651000,22.396407863598593,112.5871705911849,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816647000,22.395677607394557,112.586261134136,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816643000,22.394979400785477,112.58533173422131,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816639000,22.394310246525393,112.58438239395208,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816635000,22.393663151391557,112.58340911886727,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816631000,22.393040118134916,112.58241191244662,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816626000,22.392314415509563,112.58113200714301,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816623000,22.391897240480386,112.58035071641355,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816619000,22.391366396937677,112.57929272649895,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816615000,22.390863605276454,112.5782297980573,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816611000,22.390373873637376,112.57715693628109,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816607000,22.38989519391183,112.57608213302551,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816603000,22.389408564916117,112.57500838349988,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816599000,22.388920999459295,112.57392470164457,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816595000,22.388435498252473,112.57283108887027,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816591000,22.387946039729584,112.57174452268279,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816587000,22.387453632420407,112.57065801165683,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816583000,22.386961271144596,112.56957455117109,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816579000,22.38647595415342,112.56849414079967,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816575000,22.385991687698482,112.56741278558103,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816571000,22.385506463739404,112.56633547698983,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816567000,22.385014292043948,112.56525622361323,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816563000,22.384525150720926,112.56418700528283,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816559000,22.384055013209863,112.56314079816963,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816555000,22.38358379020048,112.5621675071206,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816551000,22.38312266875829,112.56115832426794,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816547000,22.382649696621723,112.56009129411281,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816543000,22.382163789570132,112.55901433084703,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816539000,22.381679907428403,112.55794739650112,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816535000,22.38120310700218,112.5568605502564,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816531000,22.380719347735557,112.55577574768564,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816527000,22.380229585458096,112.55471394352115,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816523000,22.37974990042926,112.55363422355734,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816519000,22.379275218035733,112.55257250995187,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816515000,22.378804550939197,112.55152181540207,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816511000,22.378333935354263,112.55046517636553,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816507000,22.37785836977411,112.54940359022574,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816503000,22.377406897534666,112.54831610810842,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816499000,22.376959465845687,112.54722767117227,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816495000,22.376544112069077,112.5461203242467,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816491000,22.376140802247892,112.54501002786806,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816487000,22.375751569316698,112.543882816712,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816483000,22.37540241016915,112.54273869335545,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816479000,22.375068269767677,112.5416015951393,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816475000,22.37474918161644,112.54045755691722,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816471000,22.374466165077145,112.53929760355318,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816467000,22.374199172134297,112.53814168061882,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816463000,22.373955218506843,112.53698280604596,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816459000,22.373737323965408,112.53581300117303,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816455000,22.373534466053524,112.53464124011943,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816451000,22.37333960184096,112.53348347638904,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816447000,22.3731536665072,112.53236264223027,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816443000,22.37298669574003,112.53126377706282,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816439000,22.372819717502757,112.53017690581869,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816435000,22.37265184977018,112.52905915193246,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816431000,22.37247312033349,112.5279015424409,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816427000,22.372293441527308,112.52673498769967,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816423000,22.372105828009836,112.52555450154087,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816419000,22.37193224729324,112.52437005481768,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816415000,22.371741685819053,112.52318762625053,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816411000,22.371564137502737,112.52200721618841,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816407000,22.37137061127609,112.52082682741877,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816403000,22.371166113836917,112.51964346809044,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816399000,22.370931626349766,112.51846411400027,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816394000,22.370671123056468,112.51729673883479,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816390000,22.37039362455891,112.51613336627523,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816386000,22.370088119264295,112.51497798150628,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816382000,22.36975955411434,112.51384752958913,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816378000,22.369417976598577,112.51272506281995,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816374000,22.369053404968305,112.51160459809468,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816370000,22.368678835964072,112.51048613491665,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816366000,22.36828019534819,112.50939459152964,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816362000,22.367904356582162,112.50836884495347,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816358000,22.367500434896513,112.50737300496503,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816354000,22.36708550804211,112.50638015764386,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816350000,22.366642692679875,112.50535242240122,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816346000,22.366195857309794,112.5043316657329,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816342000,22.365733818754556,112.50337869106183,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816338000,22.36523482140977,112.502413751779,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816334000,22.36471490106366,112.5014238895391,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816330000,22.364186018638296,112.50042106580318,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
1707816326000,22.363534868205974,112.49918098894074,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1707753600
